id,snn_params,seed,epochs,train_acc,val_acc,best_epoch,train_activations_fb,train_activations,fb_angle,fb_ratio,session_name
111,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3200098087297695,0.3043286219081272,47,"tensor([nan, nan])","tensor([6.5598, 0.6566])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_111
83,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05407062285434036,0.09143109540636042,5,"tensor([nan, nan])","tensor([53.7656,  0.5336])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_83
40,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.24092692496321727,0.25309187279151946,43,"tensor([nan, nan])","tensor([17.7669,  0.4884])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_40
211,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3396272682687592,0.3330388692579505,47,"tensor([nan, nan])","tensor([5.4615, 0.5478])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_211
129,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3350907307503678,0.28931095406360424,48,"tensor([nan, nan])","tensor([7.7656, 0.6882])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_129
124,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.17937714565963708,0.23851590106007067,3,"tensor([nan, nan])","tensor([15.3769,  0.5813])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_124
177,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.2721922511034821,0.3202296819787986,48,"tensor([nan, nan])","tensor([31.9182,  0.5213])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_177
159,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.3095880333496812,0.3136042402826855,46,"tensor([nan, nan])","tensor([35.1668,  0.5523])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_159
41,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.21284943599803827,0.2310070671378092,30,"tensor([nan, nan])","tensor([25.0455,  0.5296])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_41
0,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05652280529671407,0.071113074204947,0,"tensor([nan, nan])","tensor([20.4824,  0.8209])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_0
15,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.21002942618930848,0.21289752650176677,27,"tensor([nan, nan])","tensor([25.5298,  0.4619])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_15
108,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.0767533104462972,0.08568904593639576,15,"tensor([nan, nan])","tensor([20.7477,  0.0493])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_108
145,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.0930603236880824,0.12455830388692579,39,"tensor([nan, nan])","tensor([16.6828,  0.0850])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_145
174,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.17692496321726336,0.26369257950530034,45,"tensor([nan, nan])","tensor([24.8187,  0.5097])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_174
163,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.140019617459539,0.18418727915194347,44,"tensor([nan, nan])","tensor([14.0173,  0.5402])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_163
206,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.10568906326630702,0.09408127208480566,49,"tensor([nan, nan])","tensor([76.2127,  0.1630])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_206
195,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.2149337910740559,0.22084805653710246,27,"tensor([nan, nan])","tensor([24.9518,  0.4688])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_195
186,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.0743011280039235,0.06007067137809187,47,"tensor([nan, nan])","tensor([4.9519e+01, 3.1454e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_186
71,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.15779794016674842,0.18109540636042404,44,"tensor([nan, nan])","tensor([88.6536,  0.5055])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_71
222,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.17079450711132907,0.16342756183745583,16,"tensor([nan, nan])","tensor([25.6927,  0.3456])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_222
147,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.34011770475723396,0.3330388692579505,48,"tensor([nan, nan])","tensor([8.5306, 0.6374])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_147
78,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.27488965179009317,0.2999116607773852,43,"tensor([nan, nan])","tensor([40.7255,  0.5698])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_78
151,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.18048062775870524,0.20185512367491165,48,"tensor([nan, nan])","tensor([52.0985,  0.4354])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_151
88,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.16932319764590487,0.21819787985865724,42,"tensor([nan, nan])","tensor([77.9615,  0.5008])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_88
204,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.15289357528200098,0.14620141342756185,40,"tensor([nan, nan])","tensor([24.5427,  0.2729])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_204
75,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2611574301128004,0.31934628975265017,39,"tensor([nan, nan])","tensor([14.6745,  0.5654])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_75
221,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.26373222167729277,0.25574204946996465,29,"tensor([nan, nan])","tensor([19.6106,  0.7050])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_221
152,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.13131436978911232,0.18330388692579505,39,"tensor([nan, nan])","tensor([81.6331,  0.3429])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_152
156,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.23761647866601276,0.28533568904593637,43,"tensor([nan, nan])","tensor([10.0430,  0.5039])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_156
86,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.09011770475723394,0.1417844522968198,44,"tensor([nan, nan])","tensor([66.7923,  0.5029])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_86
187,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.05382540461010299,0.06625441696113074,0,"tensor([nan, nan])","tensor([40.3938,  1.5679])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_187
172,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.10470819028935753,0.13780918727915195,47,"tensor([nan, nan])","tensor([48.2373,  0.4978])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_172
135,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.18661108386463954,0.22570671378091872,48,"tensor([nan, nan])","tensor([3.5000, 0.5660])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_135
208,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.11451692005885238,0.1157243816254417,49,"tensor([nan, nan])","tensor([12.7797,  0.1151])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_208
219,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.32123589995095636,0.31007067137809186,48,"tensor([nan, nan])","tensor([6.3222, 0.6537])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_219
103,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2785679254536538,0.33436395759717313,26,"tensor([nan, nan])","tensor([4.9368, 0.6280])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_103
94,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.18894065718489456,0.22747349823321555,21,"tensor([nan, nan])","tensor([12.0219,  0.3433])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_94
162,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.14651790093182931,0.17358657243816256,49,"tensor([nan, nan])","tensor([10.9225,  0.4747])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_162
36,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.10397253555664542,0.10291519434628975,44,"tensor([nan, nan])","tensor([5.1061, 0.0945])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_36
192,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.24043648847474253,0.26457597173144876,49,"tensor([nan, nan])","tensor([1.6730, 0.5743])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_192
126,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.06449239823442864,0.09673144876325088,10,"tensor([nan, nan])","tensor([18.7677,  0.0244])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_126
113,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.25134870034330553,0.22570671378091872,49,"tensor([nan, nan])","tensor([24.4435,  0.4803])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_113
53,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.14296223639038744,0.18992932862190812,21,"tensor([nan, nan])","tensor([85.8916,  0.5590])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_53
224,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.10458558116723884,0.11307420494699646,46,"tensor([nan, nan])","tensor([81.5441,  0.2260])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_224
69,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.28482099068170674,0.321113074204947,43,"tensor([nan, nan])","tensor([38.5244,  0.5541])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_69
120,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3071358509073075,0.32376325088339225,48,"tensor([nan, nan])","tensor([4.3619, 0.5952])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_120
110,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.13278567925453655,0.1497349823321555,33,"tensor([nan, nan])","tensor([34.3658,  0.2176])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_110
130,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2621383030897499,0.2747349823321555,15,"tensor([nan, nan])","tensor([7.9580, 0.6370])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_130
223,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.1371996076508092,0.15636042402826855,36,"tensor([nan, nan])","tensor([58.3262,  0.1562])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_223
150,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.258582638548308,0.2508833922261484,37,"tensor([nan, nan])","tensor([32.4424,  0.4972])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_150
164,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.13903874448258952,0.15591872791519434,43,"tensor([nan, nan])","tensor([20.0765,  0.5136])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_164
11,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.10617949975478176,0.11263250883392226,49,"tensor([nan, nan])","tensor([33.6280,  0.1198])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_11
2,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.10127513487003433,0.10468197879858657,25,"tensor([nan, nan])","tensor([20.7408,  0.1627])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_2
203,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.24264345267287887,0.23586572438162545,31,"tensor([nan, nan])","tensor([16.7864,  0.4834])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_203
125,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.17557626287395783,0.20803886925795054,8,"tensor([nan, nan])","tensor([51.4792,  0.5888])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_125
90,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.06498283472290338,0.0719964664310954,30,"tensor([nan, nan])","tensor([3.3526e+01, 1.3534e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_90
22,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.24386954389406573,0.2314487632508834,44,"tensor([nan, nan])","tensor([10.1302,  0.4151])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_22
