id,snn_params,seed,epochs,train_acc,val_acc,best_epoch,train_activations_fb,train_activations,fb_angle,fb_ratio,session_name
47,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.15461010299166258,0.1687279151943463,49,"tensor([nan, nan])","tensor([20.6849,  0.5328])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_47
34,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.2140755272192251,0.22924028268551236,45,"tensor([nan, nan])","tensor([49.0227,  0.4821])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_34
153,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.12297694948504169,0.1612190812720848,32,"tensor([nan, nan])","tensor([7.6061, 0.5174])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_153
190,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05419323197645905,0.06051236749116608,26,"tensor([nan, nan])","tensor([2.2483e+01, 2.1200e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_190
26,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.05566454144188328,0.07332155477031801,1,"tensor([nan, nan])","tensor([43.4499,  0.3596])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_26
180,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.07381069151544875,0.06846289752650177,20,"tensor([nan, nan])","tensor([3.3199e+01, 2.3058e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_180
93,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.27488965179009317,0.21289752650176677,48,"tensor([nan, nan])","tensor([3.2579, 0.4637])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_93
30,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3062775870524767,0.3197879858657244,48,"tensor([nan, nan])","tensor([5.2970, 0.6005])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_30
168,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.269494850416871,0.28136042402826855,39,"tensor([nan, nan])","tensor([38.0157,  0.5571])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_168
10,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05664541441883276,0.07685512367491167,46,"tensor([nan, nan])","tensor([24.9719,  0.0310])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_10
179,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.1425944090240314,0.19257950530035337,37,"tensor([nan, nan])","tensor([87.3627,  0.5071])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_179
155,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.0999264345267288,0.14531802120141343,32,"tensor([nan, nan])","tensor([44.9488,  0.5049])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_155
122,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2785679254536538,0.2659010600706714,48,"tensor([nan, nan])","tensor([7.3139, 0.5331])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_122
170,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.13205002452182443,0.1523851590106007,36,"tensor([nan, nan])","tensor([92.8489,  0.5754])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_170
193,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3358263854830799,0.321113074204947,48,"tensor([nan, nan])","tensor([7.5187, 0.6667])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_193
119,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.12003433055419323,0.18109540636042404,26,"tensor([nan, nan])","tensor([25.4219,  0.4814])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_119
188,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.05358018636586562,0.06669611307420495,1,"tensor([nan, nan])","tensor([50.6215,  0.4955])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_188
198,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05811672388425699,0.10247349823321555,29,"tensor([nan, nan])","tensor([2.5723e+01, 2.3655e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_198
100,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.050147130946542426,0.04549469964664311,0,"tensor([nan, nan])","tensor([22.1589,  0.0000])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_100
189,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.049901912702305054,0.05035335689045936,8,"tensor([nan, nan])","tensor([19.1581,  0.6154])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_189
207,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.05308974987739088,0.0719964664310954,49,"tensor([nan, nan])","tensor([4.2843, 0.0132])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_207
13,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3052967140755272,0.3480565371024735,43,"tensor([nan, nan])","tensor([12.4595,  0.7012])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_13
77,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.21064247179990192,0.2659010600706714,44,"tensor([nan, nan])","tensor([35.2116,  0.5194])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_77
70,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.2338155958803335,0.26104240282685515,45,"tensor([nan, nan])","tensor([66.2537,  0.5244])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_70
9,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.04683668464933791,0.04858657243816254,1,"tensor([nan, nan])","tensor([27.6995,  1.0938])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_9
5,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.17251103482099067,0.1771201413427562,45,"tensor([nan, nan])","tensor([37.8929,  0.3988])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_5
181,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.07883766552231486,0.08524734982332155,46,"tensor([nan, nan])","tensor([3.5569e+01, 3.4830e-02])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_181
102,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.22302599313388916,0.2508833922261484,42,"tensor([nan, nan])","tensor([1.7657, 0.5880])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_102
50,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2853114271701815,0.2787102473498233,45,"tensor([nan, nan])","tensor([15.6099,  0.5332])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_50
134,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.1159882295242766,0.10865724381625441,39,"tensor([nan, nan])","tensor([78.5069,  0.2781])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_134
96,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.05664541441883276,0.062279151943462896,0,"tensor([nan, nan])","tensor([40.5936,  1.2276])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_96
196,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.15448749386954388,0.18374558303886926,5,"tensor([nan, nan])","tensor([18.3612,  0.5424])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_196
38,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.16245708680725846,0.1515017667844523,29,"tensor([nan, nan])","tensor([15.0267,  0.3044])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_38
109,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.08913683178028445,0.09363957597173145,15,"tensor([nan, nan])","tensor([28.5285,  0.0865])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_109
4,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.15743011280039235,0.1894876325088339,31,"tensor([nan, nan])","tensor([13.7761,  0.3099])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_4
104,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.28347229033840116,0.3136042402826855,27,"tensor([nan, nan])","tensor([6.6253, 0.6179])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_104
154,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.14958312898479648,0.2067137809187279,46,"tensor([nan, nan])","tensor([22.3424,  0.5072])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_154
185,"{'out_layer': (0.5, 15.625, 31.25, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.19764590485532124,0.21863957597173145,33,"tensor([nan, nan])","tensor([24.7196,  0.4281])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_185
32,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2984306032368808,0.31625441696113077,46,"tensor([nan, nan])","tensor([11.2525,  0.5469])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_32
123,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.24791564492398235,0.26325088339222613,31,"tensor([nan, nan])","tensor([27.1054,  0.5388])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_123
166,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.2664296223639039,0.3047703180212014,49,"tensor([nan, nan])","tensor([22.0371,  0.5330])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_166
146,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.11365865620402157,0.13736749116607774,46,"tensor([nan, nan])","tensor([21.5479,  0.5381])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_146
63,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.11145169200588524,0.15371024734982333,41,"tensor([nan, nan])","tensor([10.6523,  0.5065])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_63
140,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.22756253065228052,0.23851590106007067,37,"tensor([nan, nan])","tensor([11.6189,  0.5178])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_140
214,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 2000.0, 4000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.20291809710642472,0.23542402826855124,5,"tensor([nan, nan])","tensor([14.1387,  0.5767])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_214
35,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.13082393330063757,0.19876325088339222,33,"tensor([nan, nan])","tensor([80.4045,  0.3457])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_35
178,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.21358509073075035,0.2707597173144876,47,"tensor([nan, nan])","tensor([69.5057,  0.5026])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_178
121,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.303825404610103,0.31537102473498235,43,"tensor([nan, nan])","tensor([5.4886, 0.5462])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_121
112,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 62.5, 125.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.27145659637076996,0.27385159010600707,44,"tensor([nan, nan])","tensor([14.2316,  0.4534])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_112
175,"{'out_layer': (0.5, 64000, 128000, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.14136831780284453,0.21996466431095407,48,"tensor([nan, nan])","tensor([53.9355,  0.5018])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_175
14,"{'out_layer': (0.5, 250.0, 500.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.28445316331535064,0.28533568904593637,44,"tensor([nan, nan])","tensor([19.4077,  0.6927])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_14
137,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 1000.0, 2000.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.1603727317312408,0.18418727915194347,43,"tensor([nan, nan])","tensor([19.3286,  0.5212])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_137
79,"{'out_layer': (0.5, 4000.0, 8000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 15.625, 31.25, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.196174595389897,0.24867491166077738,46,"tensor([nan, nan])","tensor([65.3379,  0.4905])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_79
218,"{'out_layer': (0.5, 125.0, 250.0, 1.0, 1.0, -4, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.1101029916625797,0.1435512367491166,45,"tensor([nan, nan])","tensor([34.1184,  0.1708])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_218
28,"{'out_layer': (0.5, 1000.0, 2000.0, 1.0, 1.0, -2, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -12, 3.814697265625e-06)]}",100364571,50,0.049288867091711625,0.04549469964664311,0,"tensor([nan, nan])","tensor([20.8694,  0.0000])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_28
201,"{'out_layer': (0.5, 62.5, 125.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 125.0, 250.0, 1.0, -16, 3.814697265625e-06)]}",100364571,50,0.3182932810201079,0.2963780918727915,44,"tensor([nan, nan])","tensor([4.4752, 0.6440])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_201
51,"{'out_layer': (0.5, 2000.0, 4000.0, 1.0, 1.0, 0, 9.5367431640625e-07), 'hidden_layer': [(0.5, 250.0, 500.0, 1.0, -20, 3.814697265625e-06)]}",100364571,50,0.25049043648847474,0.28091872791519434,26,"tensor([nan, nan])","tensor([29.8848,  0.5402])",0,0,grid_search_shd_int/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_int_51
