id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs,weight_decay
70,0.6435752820009809,0.6462014134275619,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.5786,  5.4805])","tensor([28.1619,  5.8545])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_70,712492346,50,False?
155,0.629475232957332,0.6466431095406361,15,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.7834,  5.4663])","tensor([27.9633,  5.7526])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_155,980342676,50,False?
156,0.5177783227072095,0.5159010600706714,32,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.5502,  5.7948])","tensor([24.8267,  6.4335])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_156,980342676,50,False?
18,0.205125061304561,0.3087455830388692,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.7010, 4.8174])","tensor([5.3975, 5.8250])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_18,702546693,50,False?
108,0.2495095635115252,0.3511484098939929,43,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.9315, 4.8917])","tensor([4.9070, 5.3891])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_108,613427981,50,False?
34,0.6421039725355566,0.6364840989399293,48,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.0047,  5.5860])","tensor([30.2304,  6.2461])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_34,702546693,50,False?
69,0.4629720451201569,0.5768551236749117,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.6148,  5.6320])","tensor([17.2945,  6.1035])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_69,712492346,50,False?
1,0.5978420794507111,0.6188162544169611,34,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.7132,  5.6404])","tensor([30.0245,  5.8014])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_1,100364571,50,False?
39,0.4997547817557626,0.5017667844522968,42,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.8538,  5.7213])","tensor([20.6655,  5.9232])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_39,210342476,50,False?
83,0.622854340362923,0.6223498233215548,21,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.3244,  5.5036])","tensor([28.3359,  5.7934])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_83,642731685,50,False?
149,0.6455370279548799,0.6289752650176679,43,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.8688,  5.6088])","tensor([29.7197,  5.9830])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_149,980342676,50,False?
57,0.51679744973026,0.4933745583038869,48,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.0743,  5.8925])","tensor([22.2751,  6.2392])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_57,712492346,50,False?
85,0.5586071603727317,0.607773851590106,18,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.0353,  5.4549])","tensor([25.2607,  5.6895])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_85,642731685,50,False?
54,0.23320255026974,0.3308303886925795,29,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.9835, 4.8555])","tensor([5.6790, 4.4046])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_54,712492346,50,False?
92,0.6215056400196175,0.6364840989399293,19,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.9978,  5.5041])","tensor([30.4497,  6.0172])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_92,431267089,50,False?
81,0.359980382540461,0.4823321554770318,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.9215,  5.4196])","tensor([12.4926,  4.9738])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_81,642731685,50,False?
5,0.677415399705738,0.6784452296819788,34,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.9926,  5.5482])","tensor([30.7692,  5.5138])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_5,100364571,50,False?
140,0.5884011770475723,0.5931978798586572,23,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.3855,  5.5441])","tensor([26.7330,  6.0973])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_140,301420567,50,False?
29,0.6249386954389407,0.6484098939929329,22,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2791,  5.5279])","tensor([28.0232,  5.9382])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_29,702546693,50,False?
176,0.5814124570868072,0.5808303886925795,16,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.4292,  5.5681])","tensor([29.9293,  5.8056])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_176,416302576,50,False?
167,0.6440657184894556,0.6651943462897526,43,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.5467,  5.6165])","tensor([31.4409,  5.8913])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_167,416302576,50,False?
35,0.6349926434526729,0.6457597173144877,38,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.6858,  5.6203])","tensor([30.4528,  5.8771])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_35,702546693,50,False?
91,0.6048307994114762,0.6342756183745583,38,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.1924,  5.5366])","tensor([31.1675,  6.0141])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_91,431267089,50,False?
3,0.5210887690044139,0.5295936395759717,36,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.4954,  5.7386])","tensor([19.9548,  6.2529])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_3,100364571,50,False?
152,0.6671162334477685,0.6378091872791519,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.9187,  5.5210])","tensor([29.7539,  5.5735])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_152,980342676,50,False?
106,0.6256743501716527,0.6267667844522968,44,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.7096,  5.5307])","tensor([30.7429,  5.8334])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_106,431267089,50,False?
163,0.6115743011280039,0.6484098939929329,32,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.6284,  5.5584])","tensor([31.2757,  5.9820])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_163,416302576,50,False?
144,0.2298921039725355,0.3365724381625442,45,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.2920, 4.9547])","tensor([5.2717, 4.9537])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_144,980342676,50,False?
102,0.558116723884257,0.5326855123674912,37,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.0836,  5.6174])","tensor([23.2244,  6.2499])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_102,431267089,50,False?
55,0.6333987248651299,0.6563604240282686,45,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.1386,  5.4824])","tensor([29.8313,  6.1166])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_55,712492346,50,False?
80,0.6110838646395291,0.6232332155477032,25,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.6268,  5.5657])","tensor([30.7048,  6.0077])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_80,642731685,50,False?
30,0.5274644433545855,0.5353356890459364,22,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.0646,  5.7453])","tensor([22.1263,  6.2283])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_30,702546693,50,False?
46,0.6714075527219225,0.6576855123674912,42,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.0341,  5.5720])","tensor([31.0782,  5.8042])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_46,210342476,50,False?
160,0.6434526728788622,0.6426678445229682,43,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.0082,  5.5420])","tensor([30.8285,  6.0399])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_160,980342676,50,False?
141,0.4324423737126042,0.5503533568904594,44,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.3289,  5.5126])","tensor([14.4794,  4.5198])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_141,301420567,50,False?
71,0.6277587052476704,0.6453180212014135,38,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.1448,  5.6346])","tensor([29.0805,  6.1712])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_71,712492346,50,False?
115,0.6093673369298676,0.6484098939929329,40,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.2929,  5.4800])","tensor([30.2785,  5.7306])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_115,613427981,50,False?
166,0.6083864639529181,0.6205830388692579,33,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.2573,  5.5957])","tensor([31.8093,  5.7893])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_166,416302576,50,False?
89,0.5912211868563021,0.6245583038869258,32,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2933,  5.5667])","tensor([27.7186,  5.5940])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_89,642731685,50,False?
24,0.4307258460029426,0.4474381625441696,29,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.8792,  5.6800])","tensor([16.8819,  5.6182])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_24,702546693,50,False?
131,0.6107160372731731,0.6351590106007067,16,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.9909,  5.5213])","tensor([30.0625,  5.8035])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_131,301420567,50,False?
171,0.3452672878862187,0.4783568904593639,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.0006,  5.3013])","tensor([10.6357,  5.9952])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_171,416302576,50,False?
174,0.553825404610103,0.5340106007067138,42,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.3458,  5.7301])","tensor([23.3342,  5.9212])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_174,416302576,50,False?
153,0.3938205002452182,0.5159010600706714,28,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([13.0202,  5.4996])","tensor([12.6215,  5.6797])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_153,980342676,50,False?
122,0.5659637076998528,0.5812720848056537,13,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2214,  5.4974])","tensor([28.1332,  6.0749])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_122,613427981,50,False?
117,0.3760421775380088,0.5203180212014135,35,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.7084,  5.3421])","tensor([12.8366,  5.8305])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_117,613427981,50,False?
