id,train_acc,val_acc,best_epoch,Neurons,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
29,0.14541441883276116,0.19169611307420495,46,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,9.313225746154785e-10,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.3441,  0.4897])","tensor([20.3451,  0.7158])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_29,100364571,50
14,0.2253555664541442,0.2053886925795053,40,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,2.3283064365386963e-10,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([46.0017,  0.4828])","tensor([34.4084,  0.5057])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_14,100364571,50
41,0.16000490436488474,0.14885159010600707,32,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.8304,  0.2717])","tensor([20.9104,  0.3078])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_41,100364571,50
47,0.14541441883276116,0.14840989399293286,37,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,2.3283064365386963e-10,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([50.6396,  0.2888])","tensor([30.6937,  0.3381])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_47,100364571,50
28,0.15117704757233938,0.18860424028268552,49,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,9.313225746154785e-10,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.7930,  0.4955])","tensor([20.8046,  0.6339])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_28,100364571,50
26,0.1460274644433546,0.22393992932862192,32,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,3.725290298461914e-09,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.5439,  0.4950])","tensor([22.6838,  0.6017])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_26,100364571,50
50,0.11733692986758215,0.17491166077738515,46,[256],0.5,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",3.814697265625e-06,3.725290298461914e-09,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.8939,  0.5053])","tensor([21.2919,  0.4401])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_50,100364571,50
25,0.15975968612064737,0.17314487632508835,39,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,5.960464477539063e-08,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.5097,  0.5000])","tensor([20.8855,  0.4852])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_25,100364571,50
33,0.14946051986267778,0.1431095406360424,20,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.5421,  0.2780])","tensor([22.9065,  0.2951])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_33,100364571,50
31,0.15448749386954388,0.16342756183745583,48,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,2.3283064365386963e-10,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.7918,  0.4970])","tensor([20.5070,  0.4113])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_31,100364571,50
36,0.16257969592937715,0.13736749116607774,22,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,9.313225746154785e-10,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.9720,  0.2727])","tensor([26.3585,  0.2751])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_36,100364571,50
32,0.16932319764590487,0.1607773851590106,43,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.1446,  0.2741])","tensor([22.7699,  0.3072])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_32,100364571,50
7,0.24791564492398235,0.19169611307420495,40,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,2.3283064365386963e-10,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.6060,  0.4288])","tensor([35.6760,  0.4307])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_7,100364571,50
22,0.1971554683668465,0.1881625441696113,22,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,2.3283064365386963e-10,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.0226,  0.4701])","tensor([25.2856,  0.5268])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_22,100364571,50
13,0.22130946542422755,0.21201413427561838,32,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,9.313225746154785e-10,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.8271,  0.4713])","tensor([34.5518,  0.4736])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_13,100364571,50
59,0.051128003923491906,0.054328621908127206,46,[256],0.5,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",3.814697265625e-06,3.725290298461914e-09,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.1706,  0.2193])","tensor([20.0393,  0.4993])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_59,100364571,50
57,0.13879352623835214,0.16475265017667845,42,[256],0.5,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",3.814697265625e-06,5.960464477539063e-08,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.3991,  0.4874])","tensor([20.4156,  0.6932])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_57,100364571,50
18,0.1937224129475233,0.18330388692579505,39,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,3.725290298461914e-09,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4729,  0.4893])","tensor([23.5558,  0.3004])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_18,100364571,50
23,0.19335458558116725,0.2062720848056537,24,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,2.3283064365386963e-10,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.3418,  0.4644])","tensor([33.4357,  0.4708])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_23,100364571,50
34,0.18894065718489456,0.15724381625441697,47,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,3.725290298461914e-09,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.9774,  0.2802])","tensor([26.7370,  0.3100])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_34,100364571,50
3,0.24178518881804806,0.20803886925795054,43,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,3.725290298461914e-09,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.8659,  0.4283])","tensor([25.9468,  0.4414])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_3,100364571,50
21,0.18305541932319763,0.196113074204947,19,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,9.313225746154785e-10,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.4469,  0.4890])","tensor([23.5173,  0.4606])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_21,100364571,50
24,0.19151544874938695,0.18639575971731448,22,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,5.960464477539063e-08,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.6747,  0.4861])","tensor([21.8116,  0.5730])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_24,100364571,50
63,0.07896027464443355,0.09496466431095406,36,[256],0.5,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",3.814697265625e-06,2.3283064365386963e-10,1.0,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.0505,  0.0540])","tensor([20.0468,  0.0569])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_63,100364571,50
49,0.13290828837665522,0.15768551236749118,46,[256],0.5,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.9931,  0.4500])","tensor([21.7107,  0.2287])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_49,100364571,50
1,0.22204512015693967,0.19169611307420495,22,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.5887,  0.4375])","tensor([24.7667,  0.4465])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_1,100364571,50
8,0.2184894556154978,0.20803886925795054,44,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.4801,  0.4799])","tensor([25.6053,  0.4700])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_8,100364571,50
39,0.179009318293281,0.15680212014134276,44,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,2.3283064365386963e-10,0.25,1.0,0.00390625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([51.0671,  0.2853])","tensor([32.2442,  0.3032])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_39,100364571,50
4,0.22989210397253557,0.20362190812720848,28,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,9.313225746154785e-10,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.1439,  0.4386])","tensor([29.2983,  0.4279])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_4,100364571,50
0,0.24019127023050516,0.2058303886925795,31,[256],0.5,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.7398,  0.4222])","tensor([25.8329,  0.4247])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_0,100364571,50
16,0.19838155958803336,0.22040636042402828,41,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,5.960464477539063e-08,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.2345,  0.4997])","tensor([24.2668,  0.4307])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_16,100364571,50
46,0.18097106424717999,0.15326855123674912,42,[256],0.5,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",3.814697265625e-06,2.3283064365386963e-10,1.0,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([47.2602,  0.2961])","tensor([32.0388,  0.3834])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_46,100364571,50
20,0.19997547817557626,0.19169611307420495,35,[256],0.5,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",3.814697265625e-06,9.313225746154785e-10,0.25,1.0,0.015625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.6981,  0.5133])","tensor([23.8045,  0.4308])","tensor([nan, nan])",128,256,0,0,grid_search_shd_rsnn_int_bad/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_bad_20,100364571,50
